,District_Name,Market_Name,Commodity,Variety,Grade,Min_Price,Max_Price,Modal_Price,Price_Date
5941,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-07
5942,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-08
5943,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-09
5944,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-10
5945,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-11
5946,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-12
5947,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-13
5948,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-14
5949,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-15
5950,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-16
5951,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-17
5952,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-18
5953,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-19
5954,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-20
5955,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-21
5956,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-22
5957,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-23
5958,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-24
5959,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-25
5960,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-26
5961,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-27
5962,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-28
5963,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-29
5964,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-04-30
5965,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-01
5966,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-02
5967,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-03
5968,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-04
5969,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-05
5970,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-06
5971,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-07
5972,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-08
5973,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-09
5974,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-10
5975,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-11
5976,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-12
5977,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-13
5978,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-14
5979,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-15
5980,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-16
5981,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-17
5982,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-18
5983,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-19
5984,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-20
5985,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-21
5986,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-22
5987,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-23
5988,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-24
5989,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-25
5990,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-26
5991,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-27
5992,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-28
5993,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-29
5994,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-30
5995,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-05-31
5996,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-01
5997,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-02
5998,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-03
5999,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-04
6000,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-05
6001,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-06
6002,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-07
6003,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-08
6004,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-09
6005,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-10
6006,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-11
6007,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-12
6008,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-13
6009,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-14
6010,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-15
6011,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-16
6012,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-17
6013,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-18
6014,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-19
6015,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-20
6016,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-21
6017,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-22
6018,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-23
6019,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-24
6020,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-25
6021,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-26
6022,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-27
6023,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-28
6024,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-29
6025,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-06-30
6026,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-01
6027,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-02
6028,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-03
6029,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-04
6030,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-05
6031,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-06
6032,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-07
6033,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-08
6034,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-09
6035,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-10
6036,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-11
6037,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-12
6038,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-13
6039,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-14
6040,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-15
6041,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-16
6042,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-17
6043,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-18
6044,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-19
6045,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-20
6046,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-21
6047,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-22
6048,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-23
6049,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-24
6050,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-25
6051,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-26
6052,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-27
6053,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-28
6054,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-29
6055,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-30
6056,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-07-31
6057,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-01
6058,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-02
6059,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-03
6060,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-04
6061,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-05
6062,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-06
6063,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-07
6064,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-08
6065,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-09
6066,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-10
6067,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-11
6068,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-12
6069,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-13
6070,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-14
6071,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-15
6072,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-16
6073,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-17
6074,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-18
6075,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-19
6076,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-20
6077,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-21
6078,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-22
6079,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-23
6080,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-24
6081,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-25
6082,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-26
6083,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-27
6084,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-28
6085,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-29
6086,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-30
6087,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-08-31
6088,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-01
6089,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-02
6090,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-03
6091,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-04
6092,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-05
6093,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-06
6094,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-07
6095,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-08
6096,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-09
6097,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-10
6098,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-11
6099,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-12
6100,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-13
6101,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-14
6102,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-15
6103,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-16
6104,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-17
6105,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-18
6106,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-19
6107,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-20
6108,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-21
6109,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-22
6110,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-23
6111,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-24
6112,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-25
6113,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-26
6114,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-27
6115,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-28
6116,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-29
6117,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-09-30
6118,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-01
6119,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-02
6120,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-03
6121,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-04
6122,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-05
6123,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-06
6124,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-07
6125,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-08
6126,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-09
6127,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-10
6128,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-11
6129,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-12
6130,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-13
6131,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-14
6132,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-15
6133,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-16
6134,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-17
6135,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-18
6136,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-19
6137,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-20
6138,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-21
6139,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-22
6140,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-23
6141,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-24
6142,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-25
6143,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-26
6144,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-27
6145,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-28
6146,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-29
6147,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-30
6148,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-10-31
6149,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-01
6150,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-02
6151,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-03
6152,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-04
6153,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-05
6154,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-06
6155,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-07
6156,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-08
6157,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-09
6158,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-10
6159,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-11
6160,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-12
6161,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-13
6162,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-14
6163,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-15
6164,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-16
6165,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-17
6166,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-18
6167,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-19
6168,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-20
6169,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-21
6170,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-22
6171,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-23
6172,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-24
6173,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-25
6174,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-26
6175,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-27
6176,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-28
6177,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-29
6178,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-11-30
6179,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-01
6180,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-02
6181,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-03
6182,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-04
6183,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-05
6184,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-06
6185,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-07
6186,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-08
6187,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-09
6188,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-10
6189,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-11
6190,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-12
6191,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-13
6192,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-14
6193,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-15
6194,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-16
6195,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-17
6196,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-18
6197,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-19
6198,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-20
6199,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-21
6200,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-22
6201,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-23
6202,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-24
6203,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-25
6204,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-26
6205,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-27
6206,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-28
6207,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-29
6208,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-30
6209,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2012-12-31
6210,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-01
6211,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-02
6212,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-03
6213,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-04
6214,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-05
6215,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-06
6216,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-07
6217,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-08
6218,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-09
6219,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-10
6220,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-11
6221,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-12
6222,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-13
6223,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-14
6224,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-15
6225,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-16
6226,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-17
6227,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-18
6228,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-19
6229,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-20
6230,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-21
6231,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-22
6232,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-23
6233,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-24
6234,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-25
6235,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-26
6236,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-27
6237,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-28
6238,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-29
6239,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-30
6240,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-01-31
6241,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-01
6242,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-02
6243,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-03
6244,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-04
6245,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-05
6246,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-06
6247,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-07
6248,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-08
6249,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-09
6250,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-10
6251,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-11
6252,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-12
6253,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-13
6254,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-14
6255,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-15
6256,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-16
6257,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-17
6258,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-18
6259,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-19
6260,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-20
6261,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-21
6262,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-22
6263,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-23
6264,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-24
6265,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-25
6266,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-26
6267,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-27
6268,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-02-28
6269,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-01
6270,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-02
6271,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-03
6272,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-04
6273,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-05
6274,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-06
6275,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-07
6276,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-08
6277,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-09
6278,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-10
6279,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-11
6280,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-12
6281,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-13
6282,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-14
6283,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-15
6284,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-16
6285,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-17
6286,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-18
6287,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-19
6288,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-20
6289,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-21
6290,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-22
6291,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-23
6292,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-24
6293,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-25
6294,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-26
6295,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-27
6296,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-28
6297,Bangalore,Bangalore,Wheat,Bansi,Medium,,,,2013-03-29
